Canadian citizens,Not Canadian citizens,Non-immigrants,Immigrants,Non-permanent residents,Under 5 years,5 to 14 years,15 to 24 years,25 to 44 years,45 years and over,Total visible minority population,Not a visible minority,"No certificate, diploma or degree",High school certificate or equivalent,"Postsecondary certificate, diploma or degree","No postsecondary certificate, diploma or degree",Education,"Visual and performing arts, and communications technologies",Humanities,Social and behavioural sciences and law,"Business, management and public administration",Physical and life sciences and technologies,"Mathematics, computer and information sciences","Architecture, engineering, and related technologies","Agriculture, natural resources and conservation","Health, parks, recreation and fitness","Personal, protective and transportation services",Other,"With postsecondary certificate, diploma or degree",English,French,Non-official language,English and French,English and non-official language,French and non-official language,"English, French and non-official language",In the labour force,Not in the labour force,Participation rate,Employment rate,Unemployment rate,Worked at home,Worked outside Canada,No fixed workplace address,Worked at usual place,Walked or bicycled,Riding Vote
0.985746081,0.014253919,0.896292087,0.102287257,0.001468012,0.018137046,0.026140077,0.027039826,0.027039826,0.003835772,0.017616139,0.982336506,0.201164938,0.24198513,0.392053796,0.443150069,0.030070559,0.011507316,0.015343089,0.033432779,0.064829284,0.009281621,0.006156177,0.104749728,0.014822181,0.068570346,0.033006582,0.000236776,0.39200644,0.565373869,0.000710328,0.001988919,0.000189421,0.000757683,0,0,0.531893735,0.303262774,0.000603305,0.00055595,7.39E-05,0.042856466,0.001041815,0.059288725,0.387507695,0.025145617,1
0.989373057,0.010626943,0.919021764,0.080235742,0.000742494,0.012483178,0.018701564,0.020697016,0.025894473,0.002552323,0.018469535,0.981576871,0.186969233,0.259826442,0.411434405,0.446842081,0.037403128,0.013040048,0.015081906,0.040094668,0.070119263,0.010023667,0.009141956,0.099215741,0.016984547,0.068123811,0.032112859,0,0.411434405,0.540721147,0.000881711,0.001160147,0.00055687,0.000510465,0,0,0.505731124,0.352545362,0.000546661,0.000500255,7.89E-05,0.048354912,0.000974523,0.060327625,0.353287856,0.019722493,0
0.915031678,0.084968322,0.743613325,0.236153689,0.020232986,0.025546699,0.044451257,0.057735541,0.089771102,0.018700184,0.18235234,0.81764766,0.234007766,0.223175966,0.390455753,0.457183732,0.017422849,0.019773145,0.030553852,0.049254036,0.063815655,0.012977723,0.014050685,0.080012262,0.007868383,0.07066217,0.024013897,0,0.390506847,0.51307991,0.001583895,0.006642142,0.001737176,0.00255467,0,0.00015328,0.502043736,0.345544656,0.000604946,0.000530349,0.000126712,0.022634376,0.002145923,0.051451053,0.363427345,0.054159003,0
0.948256521,0.051743479,0.703608488,0.289660653,0.006684117,0.030803029,0.048798729,0.081331214,0.105917547,0.022763392,0.150602973,0.849397027,0.223053192,0.251519118,0.363887071,0.474619052,0.023230812,0.009769094,0.015939048,0.035243526,0.071515378,0.009815836,0.011264841,0.101009629,0.005422081,0.054267552,0.026502758,0,0.363887071,0.516686922,0.000654389,0.005609049,0.001308778,0.004160045,0,0,0.500607647,0.337851734,0.0005581,0.000509489,8.23E-05,0.018930541,0.001449004,0.051276059,0.385107974,0.019912125,2
0.955855812,0.044144188,0.736403102,0.258621531,0.004926589,0.02604751,0.050192674,0.069460026,0.096678211,0.01624311,0.193210087,0.806789913,0.192917419,0.238573728,0.402565729,0.431442369,0.024145164,0.010779962,0.017365007,0.03868104,0.083654456,0.010877518,0.014584654,0.094336862,0.004682698,0.076142627,0.027218184,0,0.402565729,0.53894932,0.001902346,0.003219355,0.001756012,0.001999902,0,0,0.521828204,0.312228672,0.000610702,0.000555095,8.78E-05,0.01702356,0.001121896,0.051021901,0.405736306,0.018194234,1
0.948555487,0.051397229,0.735968604,0.253818147,0.010213249,0.030214195,0.051633647,0.060853941,0.094425268,0.01673838,0.168896875,0.831103125,0.120667644,0.204312261,0.510284174,0.325027188,0.046101471,0.017163932,0.035273535,0.057638659,0.09764055,0.027850017,0.019859095,0.091493688,0.006808833,0.093668731,0.01673838,0,0.510331458,0.557189465,0.002506029,0.00477564,0.000425552,0.002458745,0,0,0.529575866,0.305735496,0.000599556,0.000551326,7.57E-05,0.035037118,0.001654925,0.045581351,0.405078254,0.024587451,2
0.990067144,0.009877365,0.937572832,0.06115088,0.001276289,0.009877365,0.015537429,0.015537429,0.017424116,0.002774541,0.013151323,0.986793186,0.199045558,0.238776982,0.402974308,0.437878031,0.032129183,0.011264636,0.01292936,0.034959214,0.066977415,0.011375617,0.008101659,0.108429055,0.012762888,0.073192387,0.030908385,0,0.402974308,0.541534876,0.001498252,0.000943344,0.000610399,0.000332945,0,0,0.504356029,0.336440819,0.00066589,0.000612619,8.77E-05,0.037733755,0.000998835,0.065090727,0.360523833,0.016813717,1
0.983899212,0.016100788,0.921733632,0.076077439,0.002140286,0.011674287,0.016781788,0.01935986,0.025051075,0.003356358,0.014641502,0.985309855,0.197441385,0.228572818,0.408405487,0.426014204,0.033709505,0.008172001,0.016879074,0.029769433,0.067224438,0.011333787,0.008172001,0.112851445,0.023737718,0.067029867,0.029283004,0.000194571,0.408405487,0.573499368,0.000535072,0.00797743,0.0003405,0.000924214,0,0,0.541638292,0.292830042,0.000631384,0.000595389,5.64E-05,0.065765152,0.001264714,0.049177936,0.394250413,0.037065862,1
0.958274895,0.041725105,0.766129032,0.22836105,0.005459828,0.027399319,0.037216991,0.044129433,0.101432579,0.018132639,0.218042476,0.781957524,0.088559407,0.174714486,0.529052294,0.263374073,0.032207974,0.013824885,0.02764977,0.063514326,0.103285915,0.029453015,0.051192146,0.122821078,0.007964336,0.058004408,0.018934081,0,0.529002204,0.584952915,0.010869565,0.003506311,0.011270287,0.002053697,0,0.000450811,0.580645161,0.211731116,0.000734322,0.000685233,6.61E-05,0.042927269,0.002404328,0.042526548,0.454518133,0.018683631,1
0.985260984,0.014645137,0.952591063,0.043747653,0.003755163,0.007604206,0.008261359,0.010514457,0.013894104,0.003379647,0.013236951,0.986856928,0.24286519,0.202966579,0.358711979,0.445831769,0.035674052,0.007979722,0.014739016,0.028163725,0.063462261,0.008636876,0.006383778,0.083082989,0.016522719,0.059707097,0.034265866,0,0.358711979,0.545812993,0.001502065,0.009669546,0.000375516,0.001595944,0,0,0.517555389,0.28689448,0.001207285,0.001085242,0.000189636,0.017085993,0.000563275,0.069188885,0.378238828,0.064401051,0
0.934970965,0.064982948,0.587888285,0.40298645,0.009125265,0.044428058,0.073370818,0.108074477,0.145865978,0.031201032,0.329707807,0.67033828,0.143745967,0.20075583,0.432343995,0.344501797,0.030279288,0.015761821,0.023965342,0.050742004,0.103926629,0.015531385,0.025301871,0.094478754,0.004654807,0.045764587,0.021937506,0,0.432297908,0.574430823,0.001244354,0.007189603,0.001659139,0.006129597,0,0.000230436,0.561480321,0.215365471,0.000666421,0.000622177,6.08E-05,0.032261038,0.001566965,0.064890773,0.425661351,0.008526131,1
0.964747408,0.035296713,0.8574454,0.132803883,0.009706596,0.018442533,0.02625193,0.02823737,0.052106773,0.007765277,0.076858593,0.923097287,0.126935804,0.226163689,0.495080521,0.353143614,0.042267814,0.015398191,0.033531877,0.063445842,0.080167659,0.027354953,0.0187955,0.082991396,0.005603353,0.094639312,0.030884624,0,0.495080521,0.576395323,0.003794397,0.00198544,0.003000221,0.000661813,0,0,0.543922347,0.304345908,0.00056563,0.000517097,7.50E-05,0.025678359,0.002338407,0.045444518,0.423869402,0.065298919,1
0.936132202,0.063867798,0.745173937,0.244851372,0.009974691,0.024316411,0.047392189,0.059103767,0.097513771,0.016525234,0.145948092,0.854101533,0.182869337,0.235075182,0.430003474,0.417944519,0.024415662,0.016971862,0.031412833,0.044762047,0.084214183,0.015532728,0.021984021,0.09954841,0.006203166,0.057416505,0.026797678,0.000893256,0.430003474,0.581360727,0.00148876,0.003622649,0.001091757,0.002530892,0,0,0.556399186,0.291548807,0.000651084,0.000601459,7.54E-05,0.025308918,0.00223314,0.050816337,0.435859263,0.038261128,1
0.971171562,0.028774249,0.813211228,0.184404465,0.002384307,0.025522922,0.040153896,0.041291861,0.065189119,0.012192479,0.131462014,0.868483798,0.171236588,0.20846429,0.400563563,0.379755067,0.02785304,0.010079116,0.02471009,0.040749973,0.077977674,0.014305842,0.01750298,0.099599003,0.009970738,0.056789856,0.020591742,0.000379322,0.400617752,0.590874607,0.002113363,0.019562155,0.000921209,0.002384307,0,0,0.578465373,0.201961634,0.000803078,0.000767313,4.77E-05,0.051316788,0.001463097,0.054188794,0.445865395,0.024384957,1
0.946056586,0.053995233,0.75759146,0.23567209,0.006736449,0.029018551,0.04653332,0.055549798,0.090993885,0.013576536,0.173023111,0.826976889,0.154109234,0.23748575,0.409835216,0.391543165,0.024199399,0.011503783,0.023007566,0.043216914,0.089802052,0.017514768,0.018862058,0.100839465,0.004974609,0.047725153,0.027982174,0.000259094,0.409835216,0.600787646,0.001813659,0.003212768,0.00088092,0.001554565,0,0,0.581614675,0.219815525,0.00075241,0.000698518,7.36E-05,0.023163022,0.002331848,0.048450617,0.466317753,0.016374754,1
0.981367059,0.018681213,0.905145781,0.090413207,0.004441012,0.014867735,0.022639506,0.026163352,0.024618652,0.002123962,0.019936281,0.980063719,0.194004634,0.257578683,0.368797065,0.451631589,0.026501255,0.007144236,0.016122804,0.031666345,0.060436378,0.008978567,0.009702645,0.087034176,0.020998262,0.073566326,0.026549527,0,0.368797065,0.545085924,0.001641243,0.002220506,0.001110253,0.000530991,0,0,0.520805175,0.299575208,0.000613053,0.000570573,6.76E-05,0.064008496,0.001110253,0.060581193,0.35885306,0.022398146,0
0.988347898,0.011600083,0.932688306,0.065803163,0.001508531,0.011339992,0.012796504,0.016801914,0.022627965,0.002288806,0.014721182,0.985278818,0.158031627,0.240012484,0.445484811,0.398044112,0.038077403,0.014929255,0.019142738,0.045672077,0.075478568,0.012692468,0.013004578,0.107053683,0.010975864,0.078547649,0.02985851,0,0.445536829,0.573761964,0.003485227,0.000208073,0.002600916,0.000208073,0,0,0.540730337,0.302798585,0.000666875,0.000619018,7.39E-05,0.045672077,0.001040366,0.059925094,0.395495214,0.025176862,1
0.984991292,0.015008708,0.928747055,0.06986989,0.001331831,0.011474234,0.013215859,0.018338285,0.023511935,0.003380801,0.017723594,0.982225182,0.166017826,0.2491548,0.432640098,0.41522385,0.034934945,0.013881774,0.019311546,0.040569614,0.078065772,0.01142301,0.014752587,0.093637947,0.012959738,0.080422088,0.032732302,0,0.432640098,0.557371171,0.003944268,0.000563467,0.003380801,0,0,0,0.524433972,0.323429976,0.000633132,0.000589079,7.17E-05,0.036420449,0.00204897,0.051838951,0.397192911,0.032220059,0
0.953587035,0.046412965,0.776759577,0.21645242,0.006788002,0.024861058,0.041491663,0.051673667,0.087098553,0.011242629,0.163039328,0.836918247,0.186330661,0.260235035,0.371855246,0.446565695,0.017521531,0.013745704,0.017606381,0.038479488,0.073310424,0.008569853,0.013915405,0.090704679,0.005515252,0.063807221,0.028594459,0,0.371855246,0.543591702,0.002121251,0.003648551,0.001654576,0.003012176,0,0,0.536167324,0.282253617,0.000555768,0.000500615,8.40E-05,0.016885155,0.001060625,0.052479742,0.412795384,0.020660982,0
0.930888331,0.069111669,0.75659545,0.222731598,0.020629703,0.024262607,0.043724591,0.049087449,0.089914367,0.015785832,0.179569241,0.82038751,0.127670617,0.223120837,0.51055272,0.350791454,0.037064268,0.021018943,0.039010466,0.063229824,0.099385866,0.02793876,0.025430326,0.080788859,0.006314333,0.088487155,0.021754174,0,0.51055272,0.57771819,0.003849148,0.003286913,0.000951475,0.002594931,0,0,0.550125422,0.311218753,0.00055272,0.000500822,8.04E-05,0.032479889,0.002075945,0.045714039,0.418692155,0.056872243,0
0.94755141,0.05244859,0.789018444,0.199703201,0.011278355,0.02242951,0.040534238,0.046724613,0.076531694,0.013440746,0.143057028,0.856985372,0.114182743,0.210684757,0.504727581,0.324867501,0.041424634,0.019334323,0.04011024,0.064447742,0.100275599,0.021496714,0.020903116,0.076022896,0.006232775,0.09009964,0.024295103,0,0.504685181,0.565274539,0.003519186,0.003095188,0.001653593,0.003603986,0,0,0.545219419,0.284375662,0.000557134,0.000511342,6.95E-05,0.036506254,0.001780793,0.044307823,0.417765529,0.029510282,2
0.937373085,0.062673066,0.596594056,0.397037105,0.006368839,0.038720694,0.075503046,0.095671036,0.152159867,0.034982463,0.457541074,0.542505077,0.110485509,0.197941665,0.491785121,0.308473325,0.038582241,0.017675835,0.029859701,0.057227248,0.131161159,0.023075503,0.033321026,0.086163928,0.006184235,0.048781613,0.019660329,0,0.491785121,0.563042274,0.00184604,0.016568211,0.001707587,0.006968802,0,0,0.55598117,0.244231124,0.000641499,0.000599963,6.00E-05,0.041212848,0.00230755,0.054042828,0.422281706,0.010199372,1
0.872002735,0.12794843,0.337793622,0.645993065,0.016164477,0.045758656,0.087512819,0.148459247,0.279972652,0.084240856,0.820090834,0.179909166,0.174341945,0.22610734,0.439517507,0.400546955,0.024271133,0.013527372,0.02895932,0.045563315,0.118034868,0.02803145,0.033501001,0.083117644,0.002246423,0.050007325,0.012355325,0,0.439517507,0.481955365,0.000781364,0.058895346,0.001562729,0.017824877,0,0,0.528641891,0.311422572,0.000614348,0.000557699,9.08E-05,0.029838355,0.002930117,0.050935196,0.395907604,0.007422962,1
0.89637455,0.103673469,0.383769508,0.604657863,0.011620648,0.048019208,0.091908764,0.125138055,0.260312125,0.079279712,0.788235294,0.211764706,0.122064826,0.189147659,0.50785114,0.311212485,0.025498199,0.017478992,0.030060024,0.055030012,0.146938776,0.029195678,0.05032413,0.089651861,0.003841537,0.048067227,0.011812725,0,0.507803121,0.48244898,0.000864346,0.052484994,0.001008403,0.019927971,0,0.000480192,0.524177671,0.294789916,0.000614646,0.000566627,7.49E-05,0.041296519,0.005378151,0.043889556,0.392941176,0.009603842,1
0.936556238,0.063386347,0.703795143,0.289602113,0.00666016,0.03565482,0.057529999,0.063788253,0.114313602,0.018200609,0.290176265,0.709823735,0.096342654,0.181489349,0.475742091,0.277774588,0.031578343,0.017454211,0.025721996,0.05264971,0.124361256,0.019808233,0.026410978,0.09151978,0.008267784,0.049951197,0.027961187,0,0.475742091,0.592983866,0.00166504,0.003100419,0.001837285,0.003731986,0,0.000459321,0.575070334,0.17838893,0.000876155,0.000827927,6.32E-05,0.039960958,0.002124361,0.051386576,0.449790435,0.013148074,1
0.824850869,0.175149131,0.355248128,0.628379236,0.016414943,0.049794813,0.114100774,0.126581207,0.267292804,0.070651944,0.669543512,0.330456488,0.118035284,0.198502348,0.522189787,0.316495325,0.028176164,0.015188053,0.029783814,0.056902314,0.137242459,0.029360748,0.0374413,0.107077886,0.005584465,0.055633118,0.019714854,0,0.522189787,0.555738884,0.001184583,0.013115032,0.003426831,0.009222829,0,0.000169226,0.557558066,0.281127047,0.000562677,0.000511063,7.70E-05,0.026314676,0.003638364,0.053052418,0.423742438,0.011972755,0
0.84924208,0.15075792,0.399033497,0.58704721,0.013919293,0.045805626,0.093676428,0.134153897,0.255958036,0.057453224,0.472016852,0.527983148,0.148527529,0.229647681,0.454710669,0.37817521,0.024451696,0.013547561,0.025608195,0.048366445,0.109908719,0.020032217,0.026764694,0.106232704,0.004791211,0.05262071,0.022180001,0,0.454669365,0.542480691,0.001239106,0.012514973,0.002602123,0.00607162,0,0,0.543224154,0.289579117,0.000538598,0.000489034,7.68E-05,0.021643055,0.002271695,0.058072777,0.41084631,0.013464954,0
0.885946085,0.114096841,0.458018544,0.532924107,0.009057349,0.054258242,0.101519574,0.098300137,0.224072802,0.054859203,0.595252404,0.404747596,0.098085508,0.184752747,0.521505838,0.282838255,0.029103709,0.015710852,0.034512363,0.056833791,0.137362637,0.029361264,0.035971841,0.104610234,0.004378434,0.058293269,0.015453297,0,0.521548764,0.567178915,0.001931662,0.009400755,0.002918956,0.007597871,0,0.000257555,0.56456044,0.239783654,0.000602679,0.000549451,7.64E-05,0.032022665,0.002446772,0.044256525,0.435782967,0.01120364,1
0.918307338,0.081735277,0.625841643,0.364058638,0.010099719,0.035583397,0.06971789,0.081351743,0.151282707,0.026080286,0.260802864,0.739197136,0.121026166,0.22146936,0.494161766,0.342495525,0.032557743,0.021350038,0.030895764,0.065030257,0.119577261,0.021733572,0.025654138,0.093710049,0.006818376,0.05582545,0.020966505,0,0.494119151,0.574959516,0.001789824,0.007372369,0.002514276,0.003622262,0,0.000255689,0.55714651,0.279468167,0.00056763,0.00052331,6.73E-05,0.037927214,0.001704594,0.054589619,0.419159635,0.02100912,1
0.84379936,0.15620064,0.375410886,0.611013874,0.013532551,0.050032017,0.101942369,0.140533618,0.24529349,0.073169691,0.752017076,0.247982924,0.150096051,0.205080043,0.437481323,0.355176094,0.019679829,0.011611526,0.032529349,0.043500534,0.11398079,0.023906083,0.02796158,0.095240128,0.004439701,0.049477054,0.015154749,0,0.437481323,0.534386339,0.001664888,0.013233725,0.00298826,0.009306297,0,0,0.542070438,0.25058698,0.000583991,0.000527641,8.20E-05,0.020021345,0.00298826,0.053105656,0.413831377,0.009733191,1
0.914547218,0.085452782,0.546965287,0.446159686,0.006917204,0.047956472,0.084313974,0.093804041,0.18107048,0.03901472,0.477329284,0.522712894,0.110126956,0.207178709,0.487198954,0.317263486,0.024716352,0.016997765,0.028132777,0.057066937,0.131258172,0.025180311,0.028343667,0.097937492,0.005947109,0.050993294,0.020582901,0,0.487198954,0.594289089,0.00219326,0.005904931,0.003036821,0.006368889,0,0,0.586486145,0.217976296,0.000614956,0.000567717,6.41E-05,0.032139694,0.002530685,0.052342992,0.454764014,0.010713231,1
0.953919722,0.046080278,0.738347099,0.255180409,0.006472492,0.028305077,0.048012365,0.052166353,0.108631599,0.018065015,0.277737526,0.722214172,0.090856398,0.181712795,0.519779742,0.272520891,0.030768488,0.015843115,0.03149302,0.075786118,0.109887456,0.029560933,0.042940637,0.09423755,0.006617398,0.060909047,0.021591074,0,0.519779742,0.583925035,0.009950249,0.004781916,0.013331401,0.002270202,0,0.000724533,0.578949911,0.213350722,0.000706178,0.000662706,5.99E-05,0.030865092,0.002173598,0.042312708,0.467903202,0.015263488,1
0.954157635,0.045842365,0.743255085,0.251902412,0.004842503,0.031314855,0.048425033,0.056864825,0.097126781,0.018170917,0.202554997,0.797398884,0.124152562,0.214638196,0.465018678,0.338790758,0.033666928,0.020246276,0.027348614,0.062352995,0.106765669,0.018585989,0.022275515,0.087995204,0.006641147,0.054881705,0.024258636,0,0.465018678,0.616473735,0.003136097,0.003274455,0.001937001,0.002167597,0,0,0.589632431,0.214177005,0.000677028,0.000626297,6.83E-05,0.040123599,0.001291334,0.057971683,0.446663285,0.022875063,1
0.973862816,0.026089049,0.8788929,0.116726835,0.00433213,0.016654633,0.02599278,0.031720818,0.037641396,0.004717208,0.049193742,0.950758123,0.187148014,0.25833935,0.396389892,0.445535499,0.034753309,0.011696751,0.018676294,0.037111913,0.072105897,0.008808664,0.010974729,0.089963899,0.009145608,0.069410349,0.033790614,0,0.396389892,0.529386282,0.005824308,0.0011071,0.003032491,0.000866426,0,0,0.514416366,0.327509025,0.000588207,0.000534296,8.76E-05,0.020601685,0.001540313,0.042647413,0.402839952,0.023922984,1
0.957768384,0.042271495,0.797495613,0.196044026,0.006460361,0.024645079,0.040716223,0.051284096,0.06767427,0.011764237,0.080874143,0.919125857,0.172196523,0.265273568,0.408518105,0.437470091,0.029590046,0.01359866,0.021813686,0.039998405,0.081552082,0.010926783,0.01132557,0.092040198,0.008454299,0.063646515,0.035332589,0,0.408518105,0.549489552,0.002113575,0.001794545,0.001076727,0.001595151,0,0,0.524844473,0.321103844,0.000494497,0.000453023,6.78E-05,0.026479502,0.006540118,0.046538523,0.400781624,0.026599139,1
0.980239944,0.019818866,0.862444131,0.136026817,0.001529052,0.023171019,0.031227946,0.036814867,0.040637497,0.004175488,0.026817219,0.97324159,0.147377088,0.231357328,0.445189367,0.378734415,0.038285109,0.013879087,0.022230064,0.039872971,0.083862621,0.013055752,0.009174312,0.109386027,0.013055752,0.073100447,0.029228417,0,0.445189367,0.572747589,0.002528817,0.000646907,0.000882145,0.000588097,0,0,0.5382263,0.285697483,0.000768055,0.000718654,7.53E-05,0.04963538,0.003116914,0.062455893,0.388496824,0.018289814,1
0.992497082,0.007558495,0.962207525,0.03729228,0.000611349,0.006169066,0.008225421,0.011337742,0.010559662,0.001000389,0.013838715,0.986216862,0.18846218,0.211082087,0.431056522,0.399544267,0.034735731,0.005390985,0.012671595,0.0365142,0.076029567,0.009948313,0.008392153,0.132551548,0.008503307,0.068971267,0.037403435,0,0.431112099,0.469349191,0.059967765,0.000722503,0.027955316,0.000222309,0,0,0.521480576,0.309175791,0.000698049,0.000646918,8.11E-05,0.02061913,0.000444617,0.059801034,0.402656589,0.017506808,0
0.98875021,0.01124979,0.950747188,0.045558852,0.003693961,0.009178933,0.009962501,0.010690099,0.013376616,0.002350702,0.020372754,0.979627246,0.182851066,0.222533162,0.439805228,0.405328259,0.039066435,0.01063413,0.016007164,0.042480551,0.08507304,0.009346841,0.010186377,0.092516931,0.010578161,0.086864051,0.036995578,0,0.439805228,0.525997649,0.018413836,0.000839537,0.010186377,0,0,0,0.514803828,0.330329658,0.000681704,0.00061678,0.000106341,0.022779426,0.000671629,0.051379638,0.391168075,0.041696983,0
0.985064656,0.014935344,0.899985685,0.098678246,0.001336069,0.016271413,0.019707019,0.026387365,0.032590543,0.003721907,0.024621845,0.975378155,0.162666412,0.256907,0.431598034,0.419573412,0.035358114,0.014219592,0.020661354,0.042229327,0.078971227,0.010545402,0.011070287,0.103736222,0.011404304,0.070000477,0.032972277,0.000190867,0.431598034,0.559144916,0.001145202,0.000572601,0.001097485,0.000334017,0,0,0.527460992,0.323710455,0.000591688,0.000544925,7.44E-05,0.048193921,0.001049769,0.058071289,0.379014172,0.024430978,1
0.928761567,0.071280686,0.677863692,0.309882959,0.012295601,0.032407994,0.058393544,0.06773144,0.127815101,0.02353488,0.196560612,0.803439388,0.100984493,0.19394093,0.532006591,0.294925424,0.03422487,0.027717919,0.039802256,0.071998986,0.148561288,0.023872903,0.02281658,0.082350953,0.005535133,0.055985127,0.01905607,0,0.531964339,0.582287573,0.001774623,0.003380234,0.00245067,0.002830946,0,0.000169012,0.552161237,0.274770778,0.000564499,0.000523091,6.25E-05,0.048759877,0.002957705,0.044450078,0.41530401,0.020872945,1
0.936215356,0.063784644,0.690624586,0.299385581,0.009945631,0.037130354,0.059054944,0.057375238,0.122618574,0.023162268,0.242805994,0.757238209,0.083322283,0.162401096,0.514520621,0.245723379,0.035627459,0.016885471,0.033549927,0.067276665,0.142730849,0.025902842,0.027803563,0.083454891,0.004022455,0.055739734,0.021482562,0,0.514520621,0.593157406,0.00221014,0.003934049,0.002784777,0.003094196,0,0.000176811,0.573133537,0.187110463,0.000666578,0.000625912,5.39E-05,0.039031075,0.002607965,0.044689033,0.451796844,0.010873889,1
0.977185699,0.022773993,0.857027692,0.140231368,0.002740941,0.01910597,0.025918014,0.040469185,0.048127696,0.006610504,0.080978677,0.919021323,0.195050183,0.267806038,0.380829538,0.462856222,0.026442017,0.013664396,0.01515579,0.040509493,0.078197428,0.00866621,0.013825628,0.089282115,0.00471603,0.06163086,0.02873957,0,0.380869846,0.540287799,0.001854166,0.001048007,0.001168931,0.001048007,0,0,0.525938168,0.317747592,0.000502237,0.000446612,8.95E-05,0.018541658,0.000685235,0.055705591,0.392720384,0.021887218,1
0.935626424,0.064373576,0.764920273,0.217038724,0.01808656,0.022961276,0.040774487,0.047653759,0.085740319,0.019954442,0.192984055,0.807015945,0.093485194,0.161594533,0.622596811,0.255079727,0.032164009,0.029794989,0.067562642,0.148382688,0.105922551,0.038496583,0.03881549,0.076173121,0.009111617,0.05808656,0.018041002,0,0.622596811,0.616993166,0.022596811,0.004464692,0.019316629,0.002004556,0,0.000455581,0.627562642,0.250113895,0.000651481,0.000605923,6.29E-05,0.037357631,0.002870159,0.039271071,0.504510251,0.165056948,1
0.965926428,0.034073572,0.820605187,0.174139685,0.005297508,0.01996101,0.033225971,0.041320563,0.067002882,0.012629259,0.200542465,0.799499915,0.096202746,0.206645194,0.514705882,0.30289032,0.0395406,0.01288354,0.03275979,0.082641126,0.116248517,0.022207154,0.035811154,0.074461773,0.006102729,0.0654772,0.02648754,0,0.514748262,0.514790642,0.068952365,0.002500424,0.043990507,0.001229022,0,0.000466181,0.59866079,0.218893033,0.000620444,0.00058315,5.09E-05,0.029835565,0.002076623,0.042337684,0.488472622,0.014833023,1
0.90776195,0.09223805,0.653307862,0.325511857,0.021180282,0.033846921,0.060633747,0.077744092,0.12687404,0.026413057,0.362722704,0.637277296,0.125129781,0.204161302,0.502844803,0.329291084,0.027783546,0.017525645,0.038872046,0.087586694,0.101166992,0.030482993,0.031521243,0.073175796,0.005066656,0.066863242,0.02275842,0,0.502844803,0.520453507,0.024253499,0.005731135,0.021346401,0.003945347,0,0.000622949,0.545952905,0.286141451,0.000544873,0.00049919,6.98E-05,0.032476432,0.002159558,0.043647992,0.422069023,0.03463599,0
0.915776212,0.084177127,0.730763847,0.251411507,0.017777985,0.024170594,0.044095003,0.054267183,0.105734683,0.023190705,0.254491158,0.745508842,0.142130559,0.209836219,0.519341141,0.352013438,0.032196351,0.022444123,0.046008119,0.10055527,0.103214969,0.025430451,0.028416779,0.068685549,0.00643927,0.062712893,0.023284028,0,0.519341141,0.47393962,0.066725771,0.003639588,0.042368532,0.001446503,0.000373291,0.000839905,0.554103868,0.317250712,0.000593533,0.000543138,7.93E-05,0.026363679,0.002566376,0.043581727,0.434790724,0.089449862,1
0.90761491,0.092339355,0.696455523,0.278984679,0.024559799,0.030139492,0.045232106,0.064303682,0.116579008,0.022684656,0.268145438,0.731854562,0.120512234,0.211159387,0.521426938,0.331671621,0.030688315,0.019345987,0.036268008,0.080768351,0.098696547,0.029087583,0.038691973,0.092796707,0.00713469,0.064852504,0.023187743,0,0.521426938,0.535513378,0.013857764,0.005168077,0.013263206,0.003887491,0,0.000503087,0.538623371,0.314429453,0.000577178,0.000529614,7.59E-05,0.025565973,0.001829408,0.041801967,0.424697004,0.035444775,1
0.979619502,0.020380498,0.902164259,0.094610387,0.003225354,0.016594213,0.02313841,0.02248399,0.028747721,0.003739541,0.0256626,0.974384144,0.203103819,0.24138737,0.371289674,0.444491189,0.024213528,0.011125134,0.015565839,0.034824475,0.065021269,0.007385593,0.00888141,0.086897583,0.02248399,0.065956154,0.028700977,0.000280466,0.371336418,0.575468611,0.001308839,0.00219698,0.000186977,0.000888141,0,0,0.549432057,0.26639555,0.000629178,0.000590847,5.70E-05,0.053288459,0.001355584,0.048707521,0.412331136,0.026223531,1
0.887902439,0.11204878,0.62004878,0.356585366,0.023414634,0.032146341,0.057073171,0.074926829,0.160487805,0.031902439,0.25595122,0.74404878,0.11297561,0.172146341,0.563560976,0.285121951,0.038097561,0.058634146,0.058,0.096292683,0.106536585,0.023268293,0.027170732,0.07497561,0.007073171,0.054926829,0.018243902,0.000292683,0.563560976,0.603463415,0.003853659,0.01,0.002292683,0.005121951,0,0.000292683,0.601219512,0.247463415,0.000690732,0.000635122,7.90E-05,0.05204878,0.00302439,0.059170732,0.438487805,0.063121951,1
0.986884504,0.013115496,0.92628187,0.070439256,0.003335406,0.009214766,0.01616824,0.019390582,0.021934536,0.0036746,0.014924529,0.985075471,0.192662106,0.24614167,0.426084007,0.438860309,0.042060037,0.011871785,0.019390582,0.041607779,0.071343773,0.008932105,0.007236135,0.102040816,0.017525016,0.071456838,0.032619142,0,0.426084007,0.561705014,0.000565323,0.000113065,0.001074114,0,0,0,0.510825937,0.354118379,0.000668212,0.000606026,0.00010515,0.036124145,0.001187178,0.080219345,0.345751597,0.035163096,0
