Immigrants,Under 5 years,5 to 14 years,15 to 24 years,25 to 44 years,45 years and over,Americas,Asia,First generation,Not a visible minority,Other North American origins,Caribbean origins,African origins,Buddhist,Christian,Hindu,Other religions,No religious affiliation,Non-Aboriginal identity,Aboriginal ancestry,Aboriginal languages,Non-Aboriginal languages,High school diploma or equivalent,"Postsecondary certificate, diploma or degree",Humanities,"Personal, protective and transportation services",Other fields of study,"With postsecondary certificate, diploma or degree",English,Non-official language,Participation rate,Employment rate,Unemployment rate,Class of worker - not applicable,All classes of worker,Industry - not applicable,All industries,Did not work in 2010,Worked in 2010,Average weeks worked in 2010,Worked at usual place,"Car, truck or van - as a driver",Bicycle,Between 5 and 6:59 a.m.,Anytime after 9:00 a.m.,Major repairs needed,1981 to 1990,2006 to 2011,7 rooms,2 bedrooms,4 or more bedrooms,Part of a condominium development,1 household maintainer,2 household maintainers,Under 25 years,75 years and over,Suitable,Not suitable,Spending less than 30% of household total income on shelter costs,Spending 30% or more of household total income on shelter costs,% of owner households with a mortgage,Median monthly shelter costs for owned dwellings ($),Median monthly shelter costs for rented dwellings ($),Average monthly shelter costs for rented dwellings ($),Average income ($),After-tax income in 2010 of population 15 years and over,Without after-tax income,Median after-tax income ($),Average after-tax income ($),Composition of total income in 2010 of population 15 years and over (%),Income taxes paid as a % of total income,After-tax income as a % of total income,Net capital gains or losses as a % of total income,Median family income ($),Median after-tax family income ($),Couple-with-children economic families,Income in 2010 of population aged 15 years and over not in economic families,Median total income ($),In bottom half of the Canadian distribution,Household total income in 2010 of private households,"$10,000 to $14,999","$100,000 and over",Average household total income ($),Median after-tax household income ($),Less than 18 years,Prevalence of low income in 2010 based on after-tax low-income measure (%),18 to 64 years (%),
0.683903169,0.037684053,0.09727976,0.142650362,0.300923384,0.10536561,0.006688295,0.089243823,0.703119541,0.099475917,0.056501123,0.064237584,0.025355628,0.064636885,0.373346643,0.14544547,0.002545545,0.333316696,0.998652358,0.002345895,0,0.747142501,0.23518842,0.408884452,0.017968555,0.014474669,0,0.40883454,0.432193661,0.074569503,0.000602945,0.000535064,0.000112803,0.023359122,0.48015972,0.023359122,0.480209633,0.046119291,0.457449463,0.000436237,0.373047167,0.256551036,0.002345895,0.077214874,0.107212378,0.01562266,0.094933866,0.011729473,0.043174445,0.055253307,0.105964562,0.082256052,0.160219616,0.113551285,0.00489144,0.027451959,0.240529074,0.052857499,0.193261792,0.099875218,0.000583978,0.012138757,0.010471675,0.009772897,0.282735213,0.833790866,0.062939855,0.198512603,0.250890941,0.000998253,0.000111804,0.00088545,8.98E-06,0.633471425,0.589638133,0.151684552,0.071824307,0.182340903,0.621212877,0.293386573,0.006338907,0.053356626,0.742670327,0.566518592,0.208435238,0.00018268,0.000176691,1
0.5305493,0.037794967,0.086996965,0.128023108,0.22016058,0.057573681,0.010966415,0.033486733,0.539557427,0.298149417,0.121169098,0.134583374,0.059483012,0.009595613,0.554391462,0.186282189,0.003427005,0.138842652,0.991824146,0.014980907,0.000685401,0.454127093,0.230784295,0.463184177,0.023646333,0.017086067,0,0.463184177,0.542152159,0.008518555,0.000637423,0.000572799,9.99E-05,0.020170371,0.516302751,0.020121414,0.516302751,0.037941839,0.498482326,0.00043474,0.402477235,0.27949672,0.00122393,0.119259767,0.101782042,0.015715265,0.095956134,0.01405072,0.045530207,0.044551062,0.132674043,0.043522961,0.16239107,0.132184471,0.002447861,0.024282777,0.273083325,0.036619994,0.223293841,0.085968863,0.000628611,0.013933222,0.009801234,0.009311662,0.360540488,0.824145697,0.056104964,0.248007441,0.307882111,0.000979144,0.000142955,0.000836189,8.81E-06,0.834436502,0.73781455,0.15132674,0.068197395,0.277009694,0.459120728,0.309752277,0.006413395,0.084500147,0.893997846,0.669225497,0.221188681,0.000136101,0.00012631,1
0.45418479,0.039673056,0.074709622,0.096314708,0.199608049,0.043927155,0.00965537,0.062712107,0.470006214,0.488743368,0.161607954,0.062281918,0.053486927,0.015343435,0.559342288,0.072845466,0.00544907,0.219253382,0.98570814,0.023182448,0.000143397,0.454710578,0.235982984,0.426939439,0.032694422,0.017111993,0,0.426939439,0.510683046,0.008794991,0.000593662,0.000524832,0.000110893,0.026767363,0.485397448,0.026767363,0.485445246,0.045122126,0.467090483,0.000424454,0.37646384,0.216863439,0.002628937,0.09158262,0.10042541,0.041202619,0.036470532,0.018689355,0.041776206,0.111897137,0.059318388,0.039529659,0.249701257,0.127766359,0.00884279,0.039003872,0.331054921,0.058458009,0.257349075,0.130873285,0.000570718,0.012265188,0.008230964,0.007762535,0.337756321,0.824434778,0.058697003,0.223717796,0.288026385,0.000955977,0.000141485,0.000814493,1.15E-05,0.625457674,0.56805124,0.1260456,0.148941255,0.225342957,0.590363749,0.38951293,0.020362315,0.057358635,0.664193872,0.449051193,0.213804311,0.000225611,0.000219875,1
0.113615435,0.016794563,0.024161368,0.032142074,0.036351677,0.004121903,0.000920851,0.001096251,0.12001754,0.97347073,0.354922166,0.006095155,0.002762552,0.002324052,0.715676387,0.001096251,0.003201052,0.274018856,0.980355185,0.036132427,0.0005262,0.088094716,0.25327779,0.418636264,0.020171015,0.033062925,0,0.418636264,0.571015128,0.001096251,0.000560403,0.000518307,6.58E-05,0.009033107,0.524183293,0.009033107,0.524183293,0.021004166,0.512212234,0.000395527,0.38658189,0.38662574,0.006533655,0.142161807,0.088752467,0.022451217,0.0673098,0.042666082,0.068099101,0.082350362,0.116246437,0.041613681,0.224073668,0.165621574,0.005963604,0.050032888,0.382942337,0.012541109,0.29388292,0.095900022,0.000516553,0.009647007,0.008068406,0.008612146,0.358053059,0.834992326,0.036658627,0.255812322,0.302609077,0.000877001,0.000135935,0.000741066,2.02E-05,0.70659943,0.617785573,0.127208945,0.113001535,0.291322078,0.441087481,0.395483447,0.008156106,0.078930059,0.722920412,0.525367244,0.207366806,8.51E-05,9.03E-05,0
0.087677054,0.010670444,0.018508026,0.024881964,0.029839471,0.003777148,0.000566572,0.002124646,0.089990557,0.973984891,0.369641171,0.005618508,0.003305005,0.000566572,0.715958451,0.000802644,0.003446648,0.268838527,0.904107649,0.112464589,0.005618508,0.068555241,0.246411709,0.419971671,0.017705382,0.035599622,0,0.419971671,0.543578848,0.000566572,0.000563739,0.000508026,9.25E-05,0.014305949,0.494617564,0.014305949,0.494617564,0.02733711,0.481539188,0.000418319,0.366525024,0.353068933,0.004202077,0.109537299,0.090793201,0.033427762,0.077148253,0.023040604,0.06789424,0.099575071,0.103116147,0.021199245,0.249575071,0.166288952,0.009631728,0.0601983,0.406137866,0.015958451,0.299291785,0.110764873,0.000523135,0.009150142,0.007582625,0.007658168,0.344315392,0.852880076,0.041265345,0.247677054,0.296921624,0.000944287,0.000130312,0.000813975,6.61E-06,0.655174693,0.587856468,0.112181303,0.142067989,0.253144476,0.534466478,0.422096317,0.012417375,0.061850803,0.662124646,0.483333333,0.182813975,0.000131256,0.00013881,0
0.36515748,0.034264272,0.07363435,0.082000492,0.141978346,0.033341535,0.008981299,0.040538878,0.409817913,0.595226378,0.138410433,0.033156988,0.046321358,0.036355807,0.456200787,0.02386811,0.006274606,0.397330217,0.990526575,0.017901083,0.000307579,0.450356791,0.147514764,0.698880413,0.051119587,0.019685039,0.000307579,0.698818898,0.727054626,0.019685039,0.000968258,0.000912894,7.14E-05,0.012426181,0.72121063,0.012426181,0.72121063,0.029281496,0.704293799,0.000563484,0.579416831,0.170706201,0.027066929,0.059301181,0.11964813,0.020484744,0.082000492,0.177042323,0.016670768,0.188668799,0.018885335,0.417199803,0.404773622,0.161909449,0.039616142,0.024729331,0.525959646,0.054810531,0.347256398,0.230499508,0.000946112,0.020829232,0.017101378,0.016412402,0.698462106,0.93214813,0.030634843,0.460568406,0.552362205,0.001230315,0.000257136,0.000973179,2.21E-05,1.10066437,0.941547736,0.052842028,0.423289862,0.576919291,0.42476624,0.580708661,0.018700787,0.112573819,1.084325787,0.694365157,0.079355315,0.000211614,0.000201772,1
0.072847011,0.009422492,0.017122594,0.018237082,0.023809524,0.004154002,0.002077001,0.003394124,0.075481256,0.964285714,0.47289767,0.002988855,0.003850051,0.001874367,0.840121581,0.007092199,0.003343465,0.132776089,0.971377913,0.051925025,0.001317123,0.070719352,0.253343465,0.384397163,0.014235056,0.032624113,0,0.384346505,0.496656535,0.00070922,0.000618034,0.000568389,8.11E-05,0.010840932,0.500759878,0.010891591,0.500759878,0.025329281,0.48627153,0.000454914,0.381357649,0.35845998,0.003698075,0.137791287,0.092198582,0.035967579,0.065298886,0.01585613,0.066970618,0.115045593,0.090273556,0.00526849,0.254863222,0.164741641,0.01195542,0.051519757,0.407092199,0.015805471,0.320516717,0.093617021,0.000573455,0.008652482,0.006757852,0.006899696,0.353232016,0.839209726,0.038399189,0.263779129,0.306707194,0.001013171,0.000133739,0.000879433,1.93E-05,0.682137791,0.615896657,0.117477204,0.132877406,0.256717325,0.555065856,0.422847011,0.015957447,0.049442756,0.668905775,0.503768997,0.204255319,0.000158055,0.000159068,0
0.077542632,0.009776148,0.01410876,0.023884908,0.027884242,0.001833028,0.001388657,0.001666389,0.08581903,0.966172305,0.376326168,0.00405488,0.009109593,0.002055213,0.774704216,0.0029995,0.003721602,0.206743321,0.914458701,0.108593012,0.004332611,0.106148975,0.20374382,0.4688663,0.021551964,0.031328112,0,0.468921846,0.525023607,0.000722102,0.000678776,0.000621008,9.55E-05,0.011831361,0.509692829,0.011886908,0.509637283,0.030328279,0.491140365,0.000487696,0.407098817,0.35288563,0.004277065,0.10848192,0.089485086,0.034327612,0.062489585,0.010220519,0.058045881,0.123646059,0.084374826,0.008220852,0.301505305,0.154252069,0.024495917,0.060878742,0.443981559,0.017830362,0.343387213,0.118035883,0.000593234,0.010576015,0.008320835,0.008265289,0.445581292,0.853246681,0.030217186,0.313658835,0.376215075,0.001110926,0.000173304,0.000937622,1.00E-05,0.84981392,0.747208799,0.105038049,0.20435483,0.289296228,0.487807588,0.46181192,0.024773649,0.067044381,0.794267622,0.552818975,0.181025385,0.000187746,0.000194412,1
0.518577616,0.044768635,0.088169592,0.101116936,0.227262366,0.057305676,0.004330978,0.038021427,0.536585366,0.683747436,0.093002052,0.018235696,0.029222703,0.020332801,0.374652382,0.034100752,0.004695692,0.146888534,0.997857306,0.003282425,9.12E-05,0.598586734,0.174652382,0.546934124,0.034191931,0.014315022,0,0.546888534,0.568953727,0.01622977,0.000617278,0.000571689,6.75E-05,0.013175291,0.5453385,0.013175291,0.5453385,0.029633007,0.528880784,0.000410303,0.409892865,0.346250285,0.001413266,0.069569182,0.090357876,0.009847276,0.106359699,0.030955095,0.044084796,0.058718942,0.142284021,0.078231137,0.172053795,0.146979713,0.002461819,0.034511055,0.305630271,0.023296102,0.224663779,0.103441988,0.000528835,0.013257351,0.011069068,0.011114657,0.429423296,0.825393207,0.046774561,0.259931616,0.35135628,0.000911785,0.000165945,0.00074584,1.82E-05,0.87927969,0.76249829,0.165580123,0.073626624,0.271620698,0.380442216,0.328926373,0.006929565,0.10991566,1.016649191,0.674438113,0.219329838,9.76E-05,0.000101208,0
0.07207152,0.012430347,0.014144878,0.020268202,0.021799033,0.003429061,0.001163432,0.002633029,0.07660278,0.9784459,0.242361154,0.00226563,0.002694262,0.001653297,0.707794991,0.000489866,0.003612761,0.271569408,0.86816484,0.140775213,0.015492009,0.087930929,0.229930806,0.413875452,0.013961178,0.031841283,0,0.413875452,0.553854632,0.001530831,0.000754393,0.000684588,0.000111444,0.013716245,0.504684343,0.013777478,0.504623109,0.027493724,0.490906864,0.000543751,0.390484355,0.368624089,0.005510991,0.080154308,0.091115057,0.042924499,0.049231523,0.010470884,0.061110771,0.112301757,0.09344192,0.010287184,0.268324046,0.154797624,0.011756782,0.054130182,0.409344192,0.018676137,0.339722001,0.070908089,0.00060131,0.008266487,0.008205254,0.008058294,0.460510685,0.841957014,0.034902945,0.349139673,0.396730145,0.001224665,0.000169004,0.001055661,9.80E-06,0.932912865,0.826085359,0.114873553,0.152164595,0.350609271,0.484599841,0.428020329,0.01683914,0.06166187,0.86805462,0.646916906,0.188782071,0.000169004,0.00016288,1
0.093701902,0.013359601,0.018592625,0.026657637,0.03226005,0.002831989,0.001046605,0.003447639,0.096164502,0.972049498,0.238749,0.003016684,0.005540848,0.001292865,0.724188881,0.00110817,0.003386074,0.259927353,0.873299267,0.129963677,0.016991935,0.122699009,0.197192637,0.454657391,0.0170535,0.033676045,0,0.454657391,0.548974943,0.00086191,0.000753555,0.000688296,0.00010466,0.009788832,0.505879456,0.009788832,0.505879456,0.026103552,0.489564736,0.000535615,0.397340393,0.363541218,0.005971803,0.077818137,0.090315828,0.043095487,0.066798005,0.010773872,0.060087422,0.103983254,0.104845164,0.014221511,0.275195469,0.157791048,0.016253155,0.055223789,0.42399803,0.013174906,0.350858831,0.076217448,0.00057748,0.008311273,0.008569845,0.008791479,0.489269224,0.843193991,0.038354984,0.354207967,0.417041187,0.0012313,0.000182232,0.001049067,1.72E-05,0.948507049,0.833257403,0.116480946,0.164747891,0.340195777,0.480699378,0.437172936,0.01532968,0.072031029,0.900905005,0.649215046,0.18684972,0.000164994,0.000164994,1
0.03359302,0.005920848,0.005796198,0.00966033,0.010782175,0.001433468,0.000249299,0.000498598,0.037332502,0.984107199,0.428357744,0.002555313,0.003490184,0.000747897,0.794266127,0.000747897,0.001932066,0.19351823,0.859146151,0.173200374,0.035836709,0.043564974,0.193892178,0.384543471,0.009348707,0.032097227,0.000934871,0.384543471,0.481396074,0.001558118,0.00076784,0.00069679,0.000113431,0.009224057,0.497413524,0.009286382,0.4973512,0.026674977,0.479962605,0.000544718,0.383234653,0.32857588,0.005048302,0.130694921,0.076908694,0.050732315,0.062636335,0.009161733,0.05515737,0.110003116,0.096354004,0.006980368,0.258834528,0.156871299,0.014459333,0.045185416,0.401620443,0.017014646,0.333561857,0.072670614,0.000648177,0.009411031,0.008002493,0.008102213,0.481096915,0.823122468,0.038329698,0.342536616,0.410420692,0.001246494,0.000183235,0.00106326,8.73E-06,0.914415706,0.810171393,0.122468059,0.137924587,0.315923964,0.501900904,0.418635089,0.014583983,0.069554378,0.902013088,0.655294484,0.203677158,0.000185728,0.000184481,2
0.414226873,0.035734165,0.070911722,0.087108984,0.18251141,0.03779361,0.014137816,0.064900367,0.471724368,0.523210509,0.137648892,0.038350217,0.069854169,0.027218079,0.450239341,0.049426695,0.009295336,0.350050095,0.988478237,0.020316153,0.000556607,0.483413114,0.187799176,0.628353557,0.054269175,0.021930313,0.000222643,0.628353557,0.632917733,0.009796282,0.000769231,0.000696872,0.000104642,0.021818991,0.602693978,0.021818991,0.602693978,0.042357787,0.582155182,0.000494267,0.470444172,0.103807191,0.023544473,0.056773906,0.126015808,0.048981409,0.087053323,0.063731493,0.013469888,0.162751865,0.01046421,0.209952132,0.428197707,0.140932873,0.055883335,0.02332183,0.506289658,0.076533452,0.344150061,0.236056997,0.000749193,0.017143493,0.010553267,0.010787042,0.471690972,0.903985306,0.033173773,0.279539129,0.387877101,0.001113214,0.000197039,0.000916175,1.34E-05,0.677757987,0.616675943,0.056050317,0.434710008,0.296716019,0.612044974,0.58282311,0.046198375,0.069019259,0.704519648,0.436569075,0.112100635,0.00034621,0.00033953,1
0.356686032,0.032905336,0.05917102,0.086413123,0.143338378,0.034858175,0.005419128,0.024459308,0.372211102,0.673045941,0.171410438,0.036469267,0.026900356,0.046233462,0.486598643,0.010398867,0.007811356,0.383586389,0.985988381,0.023043499,0.00048821,0.417516965,0.177415418,0.512278475,0.050432066,0.018161402,0,0.512327296,0.574915784,0.020260704,0.000665918,0.000612215,7.91E-05,0.015134502,0.564663379,0.015085681,0.5647122,0.031635991,0.54816189,0.000440365,0.432260899,0.17956354,0.029292584,0.066591808,0.104281599,0.045598789,0.02358053,0.012205243,0.055460626,0.116486843,0.05414246,0.023385246,0.268466533,0.155201875,0.010496509,0.037982717,0.393008837,0.044866475,0.302006542,0.135234097,0.000614168,0.014382659,0.008787775,0.008924474,0.448264414,0.849729044,0.036664551,0.276229068,0.367768393,0.000976419,0.000175756,0.000800664,1.76E-05,0.820446224,0.718566616,0.110384221,0.217936826,0.299702192,0.475369819,0.437875311,0.015964458,0.098960113,0.832397598,0.537743495,0.178391837,0.000167944,0.000163062,1
0.34073446,0.032483705,0.056594775,0.080493879,0.141751894,0.029357215,0.009856393,0.031423878,0.404377087,0.708017593,0.15325102,0.020719623,0.026707647,0.024429018,0.442053945,0.012135022,0.008001696,0.406814689,0.990408563,0.015420486,0.000211965,0.426951407,0.167876636,0.636850193,0.07662551,0.013671772,0,0.636850193,0.640506597,0.017858089,0.000728101,0.000668751,8.69E-05,0.013194849,0.611785279,0.013141858,0.611732288,0.034126437,0.590800699,0.000464204,0.45233427,0.127656192,0.049440941,0.044936675,0.114249377,0.036776006,0.048275131,0.035663187,0.034020455,0.137247629,0.070637486,0.129351916,0.340151555,0.145726247,0.048487097,0.049493932,0.462826559,0.043770865,0.300037094,0.204122728,0.000502358,0.014837581,0.013025277,0.01361878,0.75901648,0.909119813,0.029675163,0.309405967,0.566763817,0.001059827,0.000268136,0.000791691,8.48E-05,1.038938053,0.886831646,0.080334905,0.363520746,0.284531821,0.454930846,0.506650416,0.019871761,0.121297229,1.317630226,0.5503047,0.110751947,0.000201367,0.000223624,1
0.427088813,0.040030609,0.080109044,0.14199627,0.138217992,0.026639246,0.004543498,0.016117461,0.435888852,0.741929313,0.075756851,0.015352241,0.014443541,0.025252284,0.796020852,0.039408867,0.003826104,0.066908987,0.998278253,0.001913052,0,0.638194079,0.203261753,0.397579989,0.023769669,0.022956622,0,0.397532163,0.550863265,0.008752212,0.000651394,0.00060835,6.22E-05,0.012243531,0.531876226,0.012291358,0.531876226,0.027739251,0.516476159,0.000439045,0.417571381,0.412119183,0.001004352,0.102013487,0.086900378,0.008226123,0.075326414,0.032091444,0.050313262,0.016404419,0.172939882,0.017504424,0.123822277,0.159739825,0.001626094,0.024343584,0.278588168,0.018126166,0.223540102,0.073078579,0.000537568,0.013620929,0.012463532,0.011813095,0.427461859,0.799655651,0.041274092,0.279994261,0.353426754,0.000956526,0.000166436,0.00079009,1.63E-05,0.964465063,0.842775838,0.176813812,0.037591468,0.298770864,0.350901526,0.296714334,0.004495672,0.110335262,1.093127361,0.791027787,0.242431489,8.32E-05,7.75E-05,1
0.24379188,0.02675404,0.050108396,0.048236106,0.102926685,0.015815924,0.007341348,0.025423729,0.266456445,0.798088293,0.237189594,0.010199054,0.02177769,0.009016555,0.635741033,0.017737485,0.005321246,0.272615294,0.991328341,0.018969255,0,0.281976744,0.199891604,0.513007489,0.041387466,0.017836027,0.000689791,0.513007489,0.608642097,0.004138747,0.000678952,0.000629681,7.00E-05,0.011923532,0.557301931,0.011923532,0.557301931,0.028774143,0.54045132,0.000440481,0.453537643,0.387120615,0.009804888,0.080065037,0.09888648,0.014091447,0.084844304,0.020792274,0.058238076,0.075630666,0.10696689,0.044885692,0.209351596,0.164712259,0.024290501,0.034735909,0.366771778,0.017885298,0.298383918,0.086026803,0.000570556,0.011509657,0.008799764,0.009331888,0.48454868,0.826616082,0.040500591,0.312977927,0.397467481,0.000985416,0.000177375,0.000808041,1.97E-05,0.97101892,0.821028774,0.140865195,0.149536855,0.277020102,0.385100512,0.384657075,0.008770201,0.10696689,0.990461175,0.665993299,0.215953883,0.000104454,0.000115294,1
0.137368421,0.020263158,0.029517544,0.03627193,0.046754386,0.004561404,0.001754386,0.001578947,0.141008772,0.962368421,0.310438596,0.010833333,0.005263158,0.001885965,0.720614035,0.002763158,0.003070175,0.265131579,0.984473684,0.029605263,0,0.115701754,0.229429825,0.439210526,0.025087719,0.024078947,8.77E-05,0.439210526,0.613157895,0.001666667,0.000635088,0.000598246,5.09E-05,0.00872807,0.575219298,0.00872807,0.575219298,0.021491228,0.56245614,0.000399123,0.436973684,0.427149123,0.00245614,0.13627193,0.085482456,0.019210526,0.046447368,0.024561404,0.060614035,0.054035088,0.127894737,0.019035088,0.175921053,0.175701754,0.00377193,0.034342105,0.344868421,0.012192982,0.28245614,0.066842105,0.000546491,0.012280702,0.007614035,0.007938596,0.441061404,0.806578947,0.033157895,0.30154386,0.360605263,0.000877193,0.000159649,0.000717544,2.11E-05,0.894789474,0.753324561,0.153464912,0.079298246,0.328166667,0.309868421,0.357017544,0.00495614,0.118026316,0.955307018,0.679219298,0.240964912,5.35E-05,5.44E-05,1
0.209211456,0.026852891,0.046181984,0.052915991,0.074240346,0.009020244,0.003990523,0.007981045,0.215529783,0.807789832,0.295090826,0.058652367,0.025398013,0.004198362,0.707694226,0.015837386,0.002785052,0.234651037,0.987695889,0.023319616,0.000332544,0.168474872,0.217067797,0.459325768,0.02344432,0.026603483,0,0.459325768,0.587313464,0.001080767,0.000600241,0.000556179,6.07E-05,0.013551149,0.556594754,0.013551149,0.556594754,0.027227003,0.542877333,0.000379931,0.436380264,0.388826537,0.001953693,0.137257347,0.091989857,0.01172216,0.06991728,0.035997838,0.057654737,0.038242507,0.138629089,0.022820801,0.167477242,0.167227834,0.003907387,0.02444195,0.326599327,0.014424076,0.263998005,0.076027767,0.000583614,0.013260174,0.008097435,0.008712641,0.414956146,0.790040321,0.045309058,0.284590764,0.338038824,0.000831359,0.000154633,0.000676726,4.16E-06,0.873084757,0.738263291,0.160992642,0.076609719,0.314353411,0.318202602,0.341064971,0.007232822,0.119133724,0.906430561,0.664721287,0.257721245,7.23E-05,6.82E-05,0
0.613665624,0.03673901,0.099687328,0.124195328,0.264208203,0.088881736,0.006575317,0.121252529,0.665256575,0.397461836,0.067362516,0.014759978,0.023634357,0.029152106,0.459674453,0.017702777,0.00556373,0.304441788,0.997471032,0.004000368,0.000965606,0.713858746,0.180568328,0.626218503,0.045153577,0.01448409,0,0.626218503,0.517978665,0.031037337,0.000560051,0.00051407,7.63E-05,0.018392496,0.520001839,0.018346515,0.520001839,0.038762185,0.49963215,0.000407394,0.39649623,0.21326099,0.001609343,0.053476182,0.08718043,0.018806327,0.049935626,0.059775612,0.030393599,0.147139967,0.068695972,0.215330145,0.272208939,0.131184477,0.017242965,0.04970572,0.358929557,0.060419349,0.24034394,0.17620011,0.000503954,0.01186316,0.012001104,0.011927534,0.386656244,0.88352952,0.056924775,0.2289222,0.318879897,0.000919625,0.000160934,0.00075869,1.66E-05,0.666488873,0.598114769,0.127643921,0.177625529,0.312635645,0.505425786,0.419348906,0.011265404,0.085479125,0.762276991,0.495806511,0.143139599,0.00021979,0.000234504,1
0.225054657,0.027984259,0.037472672,0.056143419,0.086969829,0.016484477,0.007651946,0.00922606,0.232750328,0.868473983,0.268823787,0.010931351,0.02645387,0.003104504,0.756930477,0.005378225,0.002798426,0.193353739,0.978924355,0.039221688,0.001224311,0.241495409,0.264145168,0.423567993,0.019632707,0.028727591,0,0.423524268,0.498207258,0.001967643,0.00050634,0.00045387,9.01E-05,0.018189768,0.464407521,0.018189768,0.464407521,0.033187582,0.449453432,0.000393529,0.363445562,0.3459554,0.004634893,0.093659816,0.107826847,0.029164845,0.040708352,0.010625273,0.063576738,0.101836467,0.078574552,0.047354613,0.270485352,0.145124617,0.009750765,0.049059904,0.399956275,0.020594666,0.324311325,0.095190206,0.000475732,0.007424574,0.006401399,0.006401399,0.323935286,0.833406209,0.045037167,0.235041539,0.280262352,0.000874508,0.000118059,0.000756449,7.87E-06,0.61134237,0.544048972,0.120069961,0.148185396,0.270336686,0.527153476,0.42055094,0.013379974,0.058242239,0.607354613,0.44163533,0.203672934,0.000153913,0.000149541,1
0.295361353,0.033017256,0.051939176,0.065308389,0.117119426,0.027934393,0.009268751,0.03075346,0.317572185,0.707884845,0.234580557,0.013326499,0.040193063,0.017426961,0.656629079,0.01674355,0.004399453,0.194729199,0.976892192,0.037758414,0,0.360157184,0.246967367,0.405945669,0.021014864,0.025499744,0,0.405945669,0.466512899,0.005125577,0.000485221,0.000421152,0.000112763,0.026738425,0.439774475,0.026738425,0.439774475,0.044806082,0.421706817,0.000379293,0.335340851,0.296642747,0.005595421,0.082906202,0.10315223,0.029771058,0.031778575,0.009097899,0.059243123,0.094951307,0.08397403,0.021441996,0.276311293,0.130317786,0.02191184,0.050914061,0.38676747,0.026652998,0.289680506,0.122928413,0.000473262,0.007244148,0.005561251,0.005723561,0.285819238,0.821800786,0.059755681,0.194233726,0.249393473,0.000854263,0.000108491,0.000745771,1.45E-05,0.544071416,0.496019135,0.118657099,0.17405604,0.181684606,0.604946181,0.413420468,0.024261063,0.053903981,0.526858022,0.366000342,0.221638476,0.000225525,0.000228942,2
0.566555992,0.035164503,0.083358487,0.126270249,0.255961364,0.065851695,0.014739913,0.075510615,0.594425999,0.601519268,0.088892243,0.058355971,0.037730154,0.028725224,0.587232116,0.022487172,0.001911661,0.127427307,0.997635577,0.004074857,0,0.658768488,0.198007848,0.455428111,0.024398833,0.019669987,0,0.455428111,0.523543616,0.014236845,0.00063286,0.000578529,8.75E-05,0.018512929,0.508703089,0.018512929,0.508703089,0.038635678,0.488630647,0.000449743,0.382935909,0.242831271,0.002012275,0.096287353,0.095733977,0.03280008,0.055136332,0.014588993,0.031341181,0.119629741,0.061525304,0.062581749,0.238052118,0.129691116,0.006238052,0.063185431,0.320605695,0.063638193,0.240869303,0.141613844,0.000488983,0.010061374,0.010091559,0.010051313,0.3598853,0.837860952,0.054180501,0.237981688,0.308552168,0.001006137,0.000143878,0.00086226,1.71E-05,0.642660227,0.591055438,0.125364725,0.148807727,0.236331623,0.581346212,0.384294195,0.012174263,0.059714257,0.734138243,0.486980582,0.19861153,0.000196197,0.000195191,2
0.151066001,0.0191182,0.032329091,0.039149348,0.051715805,0.008753558,0.002255518,0.002899952,0.155791848,0.933623329,0.330863004,0.011331293,0.008109124,0.007357285,0.663014876,0.005316578,0.002201815,0.307341174,0.978948499,0.035121637,0.000751839,0.149616025,0.255464261,0.388593523,0.020299662,0.030180978,0,0.388539821,0.6137694,0.003168466,0.000775469,0.00071747,8.06E-05,0.012083132,0.579507008,0.012083132,0.579507008,0.028355083,0.563235057,0.000484399,0.42983728,0.442457441,0.001664787,0.172761935,0.096074325,0.022232963,0.077922775,0.030771709,0.061006391,0.051286182,0.115407336,0.007196176,0.184415445,0.164491703,0.003490683,0.030127276,0.338703614,0.017292304,0.257612373,0.092744751,0.000732506,0.015434187,0.010482788,0.01052575,0.442500403,0.819451157,0.043552978,0.327554911,0.372482681,0.001074056,0.000169701,0.000904355,1.40E-05,0.94091617,0.811793137,0.147306804,0.087857795,0.351613769,0.412222759,0.355995919,0.004886956,0.085333763,0.964395038,0.731958541,0.225444391,9.67E-05,9.13E-05,1
0.53671283,0.03679993,0.083529309,0.155256511,0.221670586,0.039587144,0.026173678,0.027567285,0.558575037,0.45705949,0.094503963,0.132828151,0.094329762,0.038498389,0.713570246,0.035711175,0.002438812,0.126034318,0.992160962,0.009929449,0.000522603,0.582527654,0.241877885,0.333028482,0.015329675,0.022820312,0,0.333028482,0.491507708,0.02042505,0.000544378,0.00048602,9.41E-05,0.024692971,0.486194582,0.024692971,0.486151032,0.045379322,0.465464681,0.000388468,0.360987719,0.237435763,0.002395262,0.117324275,0.101646198,0.035536974,0.043376013,0.009711698,0.037540284,0.126382719,0.039674244,0.049429492,0.253897744,0.11828238,0.011671457,0.043855065,0.310469471,0.077040327,0.248323317,0.138489679,0.000479923,0.01012107,0.007673548,0.007386116,0.272075603,0.816784252,0.05313126,0.19591499,0.239003571,0.000871004,0.000106263,0.000764742,7.84E-06,0.500714223,0.460499956,0.115538716,0.15111924,0.197744099,0.65107569,0.387509799,0.015808727,0.043811515,0.536451529,0.38566327,0.222018988,0.000191621,0.000177685,0
