Immigrants,Under 5 years,5 to 14 years,15 to 24 years,25 to 44 years,45 years and over,Americas,Europe,Africa,Asia,Oceania and other,First generation,Second generation,Third generation or more,Total visible minority population,Not a visible minority,North American Aboriginal origins,Other North American origins,European origins,Caribbean origins,"Latin, Central and South American origins",African origins,Buddhist,Christian,Hindu,Jewish,Muslim,Sikh,Traditional (Aboriginal) Spirituality,Other religions,No religious affiliation,Aboriginal identity,Non-Aboriginal identity,Not a Registered or Treaty Indian,Aboriginal ancestry,Aboriginal languages,Non-Aboriginal languages,Movers,High school diploma or equivalent,"Postsecondary certificate, diploma or degree",Education,Humanities,Physical and life sciences and technologies,"Mathematics, computer and information sciences","Architecture, engineering, and related technologies","Agriculture, natural resources and conservation","Personal, protective and transportation services",Other fields of study,"With postsecondary certificate, diploma or degree",English,Non-official language,Not in the labour force,Participation rate,Employment rate,Unemployment rate,Class of worker - not applicable,All classes of worker,Occupation - not applicable,Industry - not applicable,All industries,Did not work in 2010,Worked in 2010,Average weeks worked in 2010,Worked outside Canada,No fixed workplace address,Worked at usual place,"Car, truck or van - as a driver",Public transit,Bicycle,Other methods,Median commuting duration,Between 5 and 6:59 a.m.,Anytime after 9:00 a.m.,Major repairs needed,1960 or before,1961 to 1980,1981 to 1990,1991 to 2000,2001 to 2005,2006 to 2011,6 rooms,7 rooms,8 or more rooms,0 to 1 bedroom,2 bedrooms,3 bedrooms,4 or more bedrooms,Band housing,Part of a condominium development,1 household maintainer,2 household maintainers,3 or more household maintainers,Under 25 years,25 to 34 years,75 years and over,One person or fewer per room,More than one person per room,Suitable,Not suitable,Spending less than 30% of household total income on shelter costs,Spending 30% or more of household total income on shelter costs,"Number of owner households in non-farm, non-reserve private dwellings",% of owner households with a mortgage,% of owner households spending 30% or more of household total income on shelter costs,Median monthly shelter costs for owned dwellings ($),Average monthly shelter costs for owned dwellings ($),Median value of dwellings ($),Average value of dwellings ($),"Number of tenant households in non-farm, non-reserve private dwellings",% of tenant households in subsidized housing,% of tenant households spending 30% or more of household total income on shelter costs,Median monthly shelter costs for rented dwellings ($),Average monthly shelter costs for rented dwellings ($),Median income ($),Average income ($),After-tax income in 2010 of population 15 years and over,Without after-tax income,With after-tax income,Median after-tax income ($),Average after-tax income ($),Composition of total income in 2010 of population 15 years and over (%),Income taxes paid as a % of total income,After-tax income as a % of total income,Net capital gains or losses as a % of total income,"Population aged 15 years and over who worked full year, full time and with employment income in 2010",Average employment income in 2010 ($),Family income in 2010 of economic families,Median family income ($),Average family income ($),Median after-tax family income ($),Average after-tax family income ($),Couple-with-children economic families,Lone-parent economic families,Income in 2010 of population aged 15 years and over not in economic families,Median total income ($),In bottom half of the Canadian distribution,Household total income in 2010 of private households,"$5,000 to $9,999","$10,000 to $14,999","$15,000 to $19,999","$20,000 to $29,999","$30,000 to $39,999","$40,000 to $49,999","$60,000 to $79,999","$100,000 to $124,999","$125,000 to $149,999",After-tax income of households in 2010 of private households,"$100,000 and over",Household income in 2010 of private households,Median household total income ($),Average household total income ($),Median after-tax household income ($),Average after-tax household income ($),Population in private households for income status,Less than 18 years,65 years and over,Prevalence of low income in 2010 based on after-tax low-income measure (%),18 to 64 years (%),
0.492456388,0.035454974,0.076567657,0.133710514,0.18387553,0.062753418,0.010513909,0.003583215,0.007449316,0.07534182,0,0.50834512,0.279443659,0.212116926,0.595002357,0.404997643,0.014380009,0.139085337,0.376237624,0.090664781,0.028712871,0.044743046,0.010749646,0.522442244,0.09533239,0.000848656,0.060490335,0.191937765,0,0.002734559,0.115275813,0.009288072,0.990664781,0.997642621,0.014380009,0.000235738,0.513719943,0.12484677,0.234040547,0.40311174,0.023998114,0.033427628,0.02135785,0.023008015,0.081565299,0.00641207,0.018906176,0,0.403064592,0.534653465,0.010749646,0.267326733,0.000628949,0.000563885,9.71E-05,0.019896275,0.515275813,0.019896275,0.019943423,0.515322961,0.035454974,0.499717115,0.000414899,0.001838755,0.055681282,0.405186233,0.350306459,0.061904762,0.001178689,0.004007544,0.000237624,0.125648279,0.108910891,0.017538897,0.045921735,0.084016973,0.083074022,0.061951909,0.026072607,0.025553984,0.05049505,0.043375766,0.087883074,0.049269213,0.071098538,0.105987742,0.100282885,0,0.03592645,0.18505422,0.128477133,0.013059877,0.007024988,0.044884488,0.029372937,0.30466761,0.021923621,0.278736445,0.047807638,0.214144272,0.111739745,0.210372466,0.000664781,0.000290429,0.014672324,0.01397454,3.295747289,3.628307402,0.116171617,0.000139557,0.000382838,0.009184347,0.009269213,0.248194248,0.323536068,0.802498821,0.057048562,0.745450259,0.233936822,0.279754833,0.000942951,0.000127298,0.000815653,1.04E-05,0.280150872,0.472258369,0.253465347,0.705167374,0.82758133,0.633899104,0.716058463,0.142809995,0.041631306,0.095049505,0.271494578,0.536822254,0.326591231,0.004431872,0.006883545,0.012965582,0.026732673,0.029184347,0.029561528,0.052333805,0.033569071,0.01980198,0.326591231,0.063083451,0.326591231,0.608043376,0.738613861,0.54544083,0.638604432,1,0.239085337,0.11126827,0.000142386,0.00013107,1
0.513618295,0.04333317,0.09373313,0.131030083,0.190312607,0.055111155,0.013495608,0.002208372,0.006821416,0.053491682,0,0.522549934,0.343671787,0.133729204,0.712224567,0.287775433,0.008588114,0.107719488,0.311184178,0.177896648,0.04313687,0.07881435,0.014918781,0.581783383,0.11777985,0.000981499,0.072434608,0.130490259,0,0.002699122,0.078912499,0.00407322,0.99592678,0.998920351,0.008539039,0,0.49438092,0.103008294,0.195121951,0.410757226,0.01928645,0.026598616,0.018501251,0.025715267,0.086911714,0.004122295,0.018942926,0,0.410806301,0.541149335,0.008195515,0.201845218,0.000715513,0.000656623,8.05E-05,0.016930853,0.524954606,0.016881778,0.016930853,0.524954606,0.034058007,0.507827453,0.000441674,0.001521323,0.056976002,0.420572214,0.382784512,0.055896354,0.000834274,0.003533395,0.000299357,0.145605339,0.112234382,0.004907494,0.005496393,0.012514109,0.020218874,0.0393581,0.135201453,0.055356529,0.052412033,0.059675124,0.093144231,0.006674191,0.010649261,0.122687344,0.128183737,0,0.008833489,0.119055798,0.136182951,0.012906709,0.002600972,0.045590617,0.007017716,0.253521127,0.014624331,0.237522697,0.030622761,0.179957796,0.087598763,0.249447907,0.000873534,0.00032095,0.017617903,0.017313638,3.690857339,3.915218138,0.018403102,0.000107965,0.000322913,0.010708151,0.011267606,0.310281199,0.361387839,0.743730677,0.057368602,0.68641115,0.285498356,0.311380478,0.000981499,0.000135447,0.000846052,7.85E-06,0.311086028,0.505118516,0.247533984,0.87440742,0.940010796,0.766786082,0.811041861,0.166854787,0.033812632,0.037591402,0.353732149,0.453845021,0.268145458,0.001962997,0.004465819,0.004858419,0.008440889,0.014084507,0.016096579,0.042744271,0.046032291,0.026156942,0.268145458,0.076655052,0.268145458,0.857074152,0.925062571,0.746380723,0.797016244,1,0.303332188,0.058301026,0.000100113,9.32E-05,1
0.112467373,0.014931675,0.02487333,0.028865346,0.038423154,0.005335483,0.002763703,0.00080608,0.000383848,0.003454629,0,0.119376631,0.177145709,0.70347766,0.056195302,0.943766314,0.106709658,0.303162905,0.742207892,0.013895286,0.007369876,0.007792108,0.005373868,0.647896515,0.003109166,0.000844465,0.008521419,0.003915246,0.025065254,0.002533395,0.302740673,0.096384155,0.90365423,0.918701059,0.106748042,0.00917396,0.105941962,0.106978351,0.231498541,0.38545985,0.028212805,0.019537847,0.00917396,0.009941655,0.087325349,0.008329495,0.035505911,0.000307078,0.38545985,0.555389222,0.000998004,0.28661907,0.000497467,0.000459082,5.91E-05,0.011208353,0.516083218,0.011246737,0.011208353,0.516121603,0.025525871,0.501765699,0.000343928,0.001036389,0.050284047,0.412521112,0.386534623,0.013165976,0.003339475,0.004682942,0.000120528,0.131506218,0.11204514,0.033202825,0.151581452,0.10713189,0.04483341,0.041417166,0.029517887,0.022647014,0.064870259,0.065945033,0.141102411,0.043835406,0.090779979,0.169890987,0.092660832,0.001266697,0.027329955,0.238177491,0.153078458,0.005949639,0.012590204,0.051473975,0.046100107,0.392522647,0.004644557,0.377859665,0.019269154,0.280477507,0.092468908,0.273798557,0.000467526,0.000135114,0.008106863,0.008490711,1.844403501,2.022539536,0.099416552,0.000132811,0.00034316,0.005918931,0.006041763,0.222485798,0.284822662,0.813949025,0.043106096,0.77084293,0.206133886,0.244395824,0.000767695,0.000109013,0.000658683,1.07E-05,0.281206817,0.415376938,0.287463534,0.55685552,0.652587133,0.496161523,0.55740826,0.128051589,0.049439582,0.128089974,0.199762014,0.526331951,0.397167204,0.00587287,0.015353908,0.019844926,0.039881775,0.042952556,0.038000921,0.060110548,0.037962536,0.020804545,0.397167204,0.058460003,0.397167204,0.450061416,0.552878858,0.406517734,0.474335943,0.940004606,0.212191003,0.135920467,0.000101336,9.98E-05,0
0.071280643,0.010836584,0.016664259,0.016905072,0.023695998,0.003130569,0.000626114,0.000674276,0,0.000770602,0,0.073496123,0.118576314,0.807927563,0.014352454,0.985647546,0.046476906,0.341906276,0.808072051,0.002986081,0.002504455,0.002648943,0.00110774,0.691663054,0.001252228,0.001493041,0.001444878,0.000770602,0.002841593,0.003949333,0.295525695,0.034484419,0.965515581,0.980542311,0.046525069,0.003034244,0.070124741,0.088619178,0.244569667,0.402350335,0.03727785,0.018109136,0.007994991,0.007368877,0.094880316,0.016712421,0.032702403,0.000240813,0.402398497,0.559504889,0.004045658,0.317198863,0.000601069,0.00055676,7.13E-05,0.008428454,0.518133218,0.008428454,0.008380292,0.518133218,0.022491933,0.504069739,0.000430574,0.000722439,0.061118336,0.366421037,0.3538506,0.004768097,0.003178731,0.005297886,0.000152194,0.110292347,0.081394789,0.037903964,0.165968309,0.103886722,0.062466888,0.046573231,0.021287868,0.022058469,0.07344796,0.073014497,0.157395367,0.036555411,0.092905649,0.184029283,0.108654819,0.000240813,0.00871743,0.249771228,0.169339691,0.003082406,0.009873332,0.043635313,0.059432645,0.419207244,0.003034244,0.408659635,0.01353369,0.301449694,0.093868901,0.310359775,0.000510524,0.000181091,0.008052786,0.009362809,2.309646968,2.614468044,0.085584935,0.000174349,0.000400713,0.006906516,0.007253287,0.268593171,0.345788181,0.843760536,0.033954631,0.809854067,0.250098733,0.298906709,0.000963252,0.000131002,0.00083225,1.73E-05,0.278909599,0.46721572,0.302750084,0.655435149,0.777912633,0.593160911,0.671068728,0.116794298,0.031931802,0.133121418,0.25085007,0.541781053,0.422193325,0.004912585,0.010884747,0.020517266,0.048162597,0.04618793,0.047343833,0.064971343,0.033328517,0.022010307,0.422193325,0.057024515,0.422193325,0.53190772,0.663372345,0.486172518,0.573366084,0.987863026,0.191012859,0.19621442,0.000127149,0.000135819,0
0.207002354,0.024630128,0.036524882,0.051025555,0.082044385,0.012819435,0.005043712,0.004875588,0.000966711,0.007607599,0.000378278,0.216081036,0.241173504,0.542745461,0.091501345,0.908540686,0.017821116,0.266686281,0.817964022,0.013618023,0.014122394,0.014290518,0.004245124,0.702084734,0.007145259,0.003698722,0.013702085,0.004371217,0,0.002732011,0.261978816,0.009709146,0.990248823,0.996721587,0.017863147,0,0.168838265,0.107136853,0.235877606,0.501597176,0.034381305,0.030682582,0.021183591,0.021898117,0.090240417,0.006262609,0.023495293,0,0.501555145,0.591627438,0.001302959,0.286230666,0.000558171,0.000524546,4.96E-05,0.010591796,0.553925689,0.010591796,0.010591796,0.553925689,0.02471419,0.539761264,0.000381641,0.001597176,0.047536987,0.443972764,0.38760928,0.044006389,0.003404506,0.006052455,0.000172327,0.111003699,0.095494284,0.019166106,0.089063551,0.191577001,0.063634835,0.039719233,0.020342972,0.012357095,0.06430733,0.061995629,0.147696705,0.049092132,0.095242098,0.177034297,0.095410222,0,0.086667787,0.244493948,0.166610625,0.005674176,0.005464022,0.041652656,0.067543712,0.413458305,0.003278413,0.400933087,0.015887693,0.316324815,0.099865501,0.302286483,0.000447209,0.000146268,0.00945696,0.01080195,3.159910894,3.517005716,0.114408204,9.50E-05,0.000348016,0.008717216,0.008969401,0.305480834,0.424529254,0.85070612,0.032279758,0.818426362,0.274806658,0.346729993,0.000840619,0.000154674,0.000685945,9.25E-06,0.319561197,0.5991846,0.293754203,0.780682582,0.988105245,0.671326496,0.804287155,0.127395763,0.041148285,0.14029926,0.30793544,0.354530935,0.416778749,0.003446537,0.006640888,0.013239744,0.030514459,0.034801614,0.032489913,0.057750504,0.042997646,0.034381305,0.416778749,0.111213853,0.416778749,0.632061197,0.833927371,0.552000672,0.680859112,1.000042031,0.186785474,0.19245965,6.81E-05,6.81E-05,1
0.20357952,0.024784776,0.041957408,0.050067966,0.073221568,0.013638423,0.002945174,0.002492071,0.000498414,0.010104214,0,0.206932488,0.211690077,0.581422746,0.118577254,0.881422746,0.029904848,0.297326688,0.751699139,0.013547802,0.018214771,0.010919801,0.008065247,0.696148618,0.011282284,0.001359311,0.029678296,0.010240145,0,0.002628002,0.240643407,0.017217943,0.982827367,0.996828274,0.029859538,0,0.202945174,0.119166289,0.246443135,0.36869053,0.022700498,0.018939737,0.009560489,0.012958768,0.094290893,0.008518351,0.028228364,0.000271862,0.36869053,0.573584051,0.004440417,0.255913004,0.000620752,0.000568192,7.61E-05,0.014182148,0.541323063,0.014182148,0.014227458,0.541323063,0.030946987,0.524558224,0.0004087,0.00122338,0.051381966,0.42890802,0.400317173,0.022655188,0.002899864,0.004485727,0.000183054,0.149071137,0.110104214,0.023289533,0.102129588,0.105935659,0.056955143,0.054327141,0.033529678,0.02292705,0.064612596,0.060353421,0.130312642,0.038468509,0.079202537,0.174490258,0.083597644,0,0.02528319,0.201449932,0.167014046,0.007294971,0.010421386,0.053602175,0.035795197,0.371363842,0.004440417,0.355142728,0.020616221,0.279700952,0.094789307,0.265564114,0.000583598,0.000173086,0.011282284,0.011236973,2.487358405,2.736384232,0.109016765,0.000154055,0.000365202,0.007267784,0.007557771,0.280289986,0.350512007,0.811418215,0.041232442,0.770185773,0.258187585,0.299166289,0.000906208,0.000133213,0.000772995,5.44E-06,0.304485727,0.4896058,0.283280471,0.711472587,0.823760761,0.628391482,0.701531491,0.139420027,0.043905754,0.112188491,0.26196647,0.474037155,0.375758949,0.005120072,0.011236973,0.012369733,0.032125057,0.033620299,0.03253285,0.056048935,0.041866787,0.02650657,0.375758949,0.070004531,0.375758949,0.602111464,0.718504758,0.533257816,0.613167195,1.00004531,0.230992297,0.123969189,0.000115995,0.000107839,1
0.128196857,0.020367725,0.032118336,0.033224275,0.037601954,0.004884568,0.005667942,0.000783374,0.001059859,0.002488365,0,0.135938436,0.188562739,0.675406663,0.05690982,0.943044099,0.03907654,0.350029953,0.767476153,0.004009032,0.023685544,0.008847519,0.003087415,0.791622506,0.001981476,0.000460808,0.006405235,0.000230404,0.000875536,0.001889314,0.193493387,0.023915949,0.976084051,0.98995438,0.03907654,0.000645132,0.173586471,0.101654302,0.24275379,0.340445141,0.02566702,0.014699783,0.006819962,0.009584812,0.076171605,0.013732086,0.02511405,0,0.340445141,0.514354177,0.005529699,0.327450348,0.000553892,0.000500438,8.85E-05,0.012948712,0.479424911,0.012902631,0.012948712,0.47937883,0.029307405,0.463020137,0.000408276,0.002165799,0.04073545,0.373669416,0.356066541,0.005114972,0.003594304,0.003778628,0.000139164,0.120916087,0.083083729,0.027556334,0.165107599,0.126768352,0.044283674,0.043085572,0.019077462,0.010690752,0.070411502,0.072899866,0.151375513,0.040228561,0.101193493,0.185705728,0.081885627,0.000138242,0.012073176,0.247269711,0.156674808,0.005068891,0.011105479,0.05078107,0.052762546,0.405603428,0.003456062,0.389198654,0.019860836,0.306068845,0.091424358,0.28630017,0.000476476,0.000135478,0.007096447,0.008368278,1.474872126,1.673102622,0.111792083,0.000152988,0.000407354,0.006294641,0.006432883,0.245103912,0.313432561,0.819823971,0.034191973,0.785678079,0.22891111,0.273167135,0.000921617,0.000118889,0.000802728,8.29E-06,0.252476844,0.444016405,0.292152435,0.609077923,0.709359016,0.549633657,0.616718124,0.122344592,0.042348279,0.130915626,0.230523939,0.568683471,0.40905949,0.007326851,0.01728031,0.020690291,0.045666098,0.048891756,0.041795309,0.064052348,0.033592922,0.018340169,0.40905949,0.048292705,0.40905949,0.4946408,0.602128934,0.451794848,0.524676282,0.996359615,0.219529054,0.161881941,0.000152988,0.000152988,0
0.478390827,0.039886319,0.072814583,0.116522932,0.213102705,0.036015288,0.020286162,0.012985104,0.004263034,0.015680125,0.000490004,0.506321051,0.300470404,0.193257546,0.330066641,0.669933359,0.016170129,0.108682869,0.678116425,0.054537436,0.072618581,0.039396315,0.034055272,0.644551156,0.01621913,0.016758134,0.028077225,0.002303018,0,0.005978048,0.252058016,0.01122109,0.98877891,0.995883967,0.016170129,0.000539004,0.602753822,0.140239122,0.1999706,0.421501372,0.023667189,0.040964328,0.014602117,0.019257154,0.060221482,0.005586045,0.020678165,0,0.421452372,0.554439436,0.035476284,0.283124265,0.000660525,0.000604665,8.23E-05,0.015827127,0.568257546,0.015827127,0.015778126,0.568306546,0.034496276,0.549588397,0.000438064,0.001715014,0.089376715,0.408565269,0.177626421,0.225842807,0.03498628,0.005586045,0.000300862,0.104713838,0.117894943,0.042091337,0.263965112,0.069678557,0.020188162,0.017591141,0.019404155,0.013475108,0.061005488,0.049441396,0.073451588,0.115591925,0.097167777,0.131419051,0.060172481,0,0.02371619,0.237651901,0.14499216,0.021756174,0.015386123,0.08501568,0.040180321,0.388034104,0.016317131,0.350891807,0.053459428,0.260829087,0.142591141,0.217218738,0.000555664,0.000278322,0.012887103,0.013112505,4.395462564,4.701754214,0.187132497,0.000108781,0.000425323,0.009055272,0.009310074,0.245981968,0.335721286,0.867208938,0.044590357,0.822618581,0.232379459,0.289641317,0.000980008,0.000134261,0.000845747,8.82E-06,0.304341435,0.498186985,0.256713054,0.689651117,0.804312034,0.617061936,0.694531556,0.118139945,0.048216386,0.210309682,0.237975304,0.55247942,0.404302234,0.010143081,0.015435123,0.024843199,0.041454332,0.042581341,0.039053312,0.055370443,0.033369267,0.02121717,0.404302234,0.064288514,0.404302234,0.544580557,0.683055664,0.490435123,0.589268914,0.999951,0.161113289,0.127009016,0.000174441,0.000173461,0
0.543704587,0.038065286,0.086378918,0.120377399,0.240863247,0.058019738,0.014911615,0.011875068,0.009380761,0.075100314,0,0.570437046,0.256262878,0.173245852,0.558941546,0.441004229,0.011820844,0.105520009,0.436395185,0.063171023,0.033781586,0.068810324,0.018544626,0.555904999,0.039529335,0.009001193,0.19368832,0.001897842,0.00027112,0.005585078,0.17563171,0.007970936,0.99197484,0.995282507,0.01176662,0.000650689,0.589469689,0.132740484,0.20746123,0.496529661,0.029443661,0.03410693,0.021147381,0.035191411,0.09256046,0.004771717,0.017622817,0,0.496583885,0.507699816,0.011170155,0.317102267,0.000671294,0.000598634,0.000117124,0.023695912,0.491920616,0.023641687,0.023695912,0.491920616,0.04240321,0.473213317,0.000478256,0.002114738,0.047120703,0.385424574,0.239290749,0.150200629,0.001138705,0.003416115,0.000330767,0.080088927,0.096139247,0.031775296,0.104272855,0.193634096,0.049398113,0.028467628,0.01605032,0.015941872,0.042837002,0.03182952,0.045548205,0.103730615,0.155189242,0.109044572,0.039746231,0,0.117395076,0.268571738,0.12693851,0.012254636,0.0085674,0.051187507,0.060405596,0.377236742,0.030419694,0.339117232,0.068593428,0.258811409,0.147435202,0.186205401,0.000567184,0.000288472,0.012547446,0.014434443,4.085424574,4.653692658,0.221451036,0.000136645,0.000482594,0.011321982,0.011408741,0.293579872,0.420344865,0.832718794,0.057097929,0.775675089,0.277258432,0.353887865,0.001084481,0.000171348,0.000913133,3.14E-05,0.272692767,0.623609153,0.273885696,0.713219824,0.935581824,0.64386726,0.786162021,0.124606876,0.057965514,0.157141308,0.366565448,0.57824531,0.40771066,0.008784297,0.010790587,0.022557206,0.04267433,0.044301052,0.044301052,0.056989481,0.030473918,0.018869971,0.40771066,0.064363952,0.40771066,0.59224596,0.799598742,0.534247912,0.673245852,0.999945776,0.204316235,0.159798287,0.00022991,0.000221234,1
0.648545214,0.050439134,0.098228742,0.107256759,0.312202542,0.080418036,0.009567735,0.009420539,0.003336441,0.103822187,0,0.679456356,0.221627987,0.098866591,0.670183014,0.329816986,0.005200922,0.068249841,0.324517933,0.036210196,0.019724253,0.027525637,0.029193857,0.45061577,0.037878416,0.044796624,0.105343212,0.001766351,0,0.011235955,0.319071684,0.00314018,0.996908886,0.999754673,0.005200922,0,0.713409548,0.133016044,0.179039301,0.573867818,0.030911143,0.036700849,0.030322359,0.045336343,0.115695991,0.005789706,0.014376135,0,0.573818753,0.495167067,0.029144792,0.345027231,0.000586821,0.000526961,0.000100093,0.023355086,0.49075119,0.023355086,0.023355086,0.49075119,0.042098032,0.472008243,0.000428831,0.005495314,0.046415779,0.375889309,0.237672342,0.145773024,0.00166822,0.0048084,0.000301261,0.057357343,0.091801187,0.023943869,0.035768608,0.244884942,0.038221873,0.016436877,0.017369118,0.020263971,0.049703155,0.044502232,0.080025514,0.067170404,0.099602571,0.110347873,0.095922673,0,0.111917963,0.220842942,0.136450616,0.015749963,0.006574751,0.044011579,0.051665767,0.350277219,0.022766302,0.324370737,0.048623718,0.233845248,0.137677248,0.228987783,0.000479859,0.000295373,0.010882685,0.013169128,4.407595309,4.803483637,0.144055738,0.000104018,0.00047299,0.011549973,0.011549973,0.250262499,0.377900986,0.859133507,0.059319955,0.799764487,0.23667141,0.318463275,0.000981306,0.000154065,0.000827241,1.96E-05,0.254305481,0.572611746,0.281193268,0.706089004,0.908296943,0.635601786,0.767577646,0.147343114,0.044305971,0.12271233,0.270467592,0.526863255,0.372994456,0.008193906,0.009714931,0.018693882,0.032677494,0.033168147,0.03375693,0.050635396,0.0336588,0.023845739,0.372994456,0.079044208,0.372994456,0.608292037,0.810480349,0.545125362,0.682841863,1,0.178156126,0.169275305,0.000192336,0.000202149,1
0.3796432,0.038712286,0.070248143,0.07146106,0.168191237,0.031081013,0.008894729,0.011775408,0.004548441,0.058169505,0.000353768,0.409208066,0.264011725,0.326780209,0.359478445,0.640521555,0.010360338,0.162783646,0.610097539,0.017334614,0.019052914,0.028756254,0.011977561,0.486228332,0.017587305,0.088290292,0.139131753,0.0017183,0.000101076,0.005255976,0.249608329,0.004700056,0.995299944,0.998534391,0.010360338,0,0.427048062,0.131449942,0.1492394,0.580178905,0.033961692,0.055592055,0.027897104,0.030120786,0.068074999,0.005104361,0.010158185,0,0.580178905,0.550563501,0.00773235,0.279425886,0.000662051,0.000605448,8.69E-05,0.016829231,0.513569515,0.01687977,0.01687977,0.513569515,0.03173801,0.498711275,0.000450801,0.004245212,0.035983221,0.390458382,0.229039268,0.139030677,0.006266741,0.004902209,0.000306262,0.049426391,0.076868651,0.025269116,0.164805175,0.134229545,0.032445545,0.025976651,0.018951837,0.019962602,0.035022995,0.033254157,0.120483145,0.115126093,0.094304341,0.089402133,0.09748825,0,0.044776874,0.25729014,0.13235963,0.006721585,0.008490423,0.052559761,0.042098347,0.374437762,0.021933593,0.35048264,0.045888715,0.272704301,0.121898216,0.215444484,0.000474049,0.000197099,0.015444484,0.020073786,8.589680093,10.58737555,0.180876333,8.29E-05,0.000450801,0.010805074,0.011492394,0.393510891,0.884873907,0.809824632,0.047657553,0.762167079,0.353474503,0.644069338,0.001010765,0.000274928,0.000735837,9.60E-05,0.283165715,1.256744327,0.265174104,1.155213019,2.202051852,0.958093698,1.584707131,0.14464042,0.03315308,0.151564158,0.383150553,0.380603426,0.396371355,0.007479658,0.00914742,0.017132461,0.029261636,0.030979936,0.027543337,0.044675797,0.027796028,0.021023905,0.396371355,0.138424218,0.396371355,0.779006418,1.701410017,0.673341083,1.238520241,1,0.229291959,0.132763936,0.000161722,0.00015869,1
0.165659902,0.022641345,0.037112685,0.048759289,0.05080179,0.006344792,0.002129416,0.003172396,0.000130372,0.002346704,0.000217287,0.171874321,0.251618791,0.576550345,0.073834253,0.926165747,0.023727782,0.293859459,0.811655295,0.021859111,0.015166659,0.005736387,0.001912129,0.732432315,0.004563035,0.001868672,0.002520534,0.012168094,0,0.002694364,0.241753944,0.009908305,0.990048238,0.997479466,0.023684325,0,0.180261614,0.100082569,0.24492634,0.414106297,0.032288905,0.020598844,0.011298944,0.014558255,0.095997566,0.009864847,0.028030073,0,0.414106297,0.603320151,0.002303246,0.228499413,0.000621442,0.000579723,5.91E-05,0.011776976,0.562165921,0.011776976,0.011820434,0.562165921,0.025726826,0.548259528,0.000391117,0.001521012,0.065403503,0.424188432,0.429620616,0.010907827,0.001521012,0.003346226,0.000264221,0.147668506,0.094476555,0.017861023,0.055929773,0.092781713,0.057711529,0.073052019,0.041806093,0.019034375,0.049020034,0.062100734,0.163400113,0.016209639,0.036591196,0.156620747,0.130937378,0,0.010864369,0.168832298,0.165312242,0.006214419,0.002694364,0.03272348,0.026465603,0.337881883,0.002433619,0.325366129,0.014949372,0.253574377,0.080309417,0.292773022,0.000563209,0.000185998,0.012802573,0.013098084,3.480300726,3.872061188,0.041371518,0.000156447,0.000371996,0.008474208,0.008630655,0.303359263,0.412767807,0.802529225,0.042805615,0.75972361,0.273964626,0.339298596,0.00086915,0.000154709,0.000714441,1.56E-05,0.32793012,0.571431055,0.284516101,0.834644301,1.007535526,0.712207205,0.827126157,0.158619791,0.03272348,0.070531485,0.293763852,0.36652036,0.340315501,0.001868672,0.006257877,0.011168572,0.017209161,0.021772196,0.021467994,0.044196254,0.045282691,0.029551084,0.340315501,0.104906349,0.340315501,0.753743862,0.921368041,0.647316501,0.757376907,1,0.248098735,0.114336622,7.30E-05,6.87E-05,1
0.123988983,0.016613474,0.028898702,0.028854982,0.044025707,0.005596118,0.001486469,0.002098544,0,0.002972938,0.000218598,0.128448389,0.197656626,0.673851266,0.073186727,0.926813273,0.040047217,0.344379836,0.788702837,0.022690508,0.010973637,0.010230403,0.001224151,0.695842259,0.004721724,0.001748787,0.008394177,0.000830674,0.000174879,0.002492021,0.284571329,0.018668299,0.981331701,0.99470992,0.040047217,8.74E-05,0.089013247,0.103309579,0.240458182,0.425304945,0.032789752,0.018886897,0.013115901,0.014340052,0.098893892,0.008394177,0.033707865,8.74E-05,0.425304945,0.580466052,0.00126787,0.240064705,0.00061295,0.000561361,7.34E-05,0.014777248,0.547982337,0.014733529,0.014777248,0.547982337,0.030035413,0.532680453,0.000393477,0.001573908,0.053119398,0.427053731,0.408341713,0.024089538,0.002011105,0.003847331,0.000220347,0.159489354,0.098981332,0.01460237,0.051851528,0.06352468,0.06352468,0.076421982,0.05294452,0.047086084,0.062868885,0.068071525,0.148078521,0.014165173,0.055436541,0.165566388,0.120185371,8.74E-05,0.018143663,0.181436628,0.166965418,0.006951427,0.005552398,0.045949373,0.031827919,0.352905172,0.002404582,0.342718489,0.012591265,0.272023784,0.0793512,0.31486906,0.000607703,0.000175753,0.012626241,0.012407642,2.61480348,2.916731518,0.036724522,0.000113671,0.000380361,0.008752678,0.009041228,0.324487387,0.394604993,0.802780571,0.045293578,0.757486993,0.289695274,0.328299742,0.000874393,0.000146898,0.000727495,6.12E-06,0.313950947,0.552843964,0.289861409,0.825602238,0.920395226,0.702513881,0.764954313,0.150526822,0.036724522,0.083898046,0.336213002,0.355965549,0.355309754,0.004328247,0.00402221,0.009356009,0.017356709,0.020285927,0.027324793,0.050102741,0.047523281,0.03576269,0.355309754,0.100686399,0.355309754,0.74447602,0.841315088,0.636768242,0.699890701,0.999169326,0.242163249,0.118524024,6.91E-05,6.82E-05,0
